	baseMean	log2FoldChange	lfcSE	pvalue	padj
SMIM3	921.5421879610267	1.0054625784326499	0.4301056442913625	0.005608213365204059	0.023456974137621062
SLC47A1	78.79139868338041	-1.0094098436852865	0.42900246795459174	0.005627224325837476	0.023530212488827796
AC009303.2	42.774711606621615	-1.12744381784913	0.4923468376234153	0.005628526615946896	0.023530212488827796
CPEB4	846.8081539197458	-1.024805012144117	0.44265711191409673	0.005633531775718996	0.023545273831851187
RP11-981G7.6	12.734146408522218	-1.4167456760138502	0.67620514477109	0.0056502328538929406	0.023609198452963807
AGRN	5778.028217106731	0.9319775515347495	0.3872180863466284	0.005658479448355835	0.023637773440767885
PHYH	2061.3881972910654	-0.9562278326665792	0.4109626033223353	0.005664615419526332	0.023657519472245665
TFPI	599.3514534311059	-1.3150433134215431	0.6914595575108221	0.005668968090066873	0.02366189019115296
ATP8B2	799.5502904572897	-0.865419153581561	0.3538247696843472	0.0056698900612906274	0.02366189019115296
SLCO3A1	845.1631804045412	1.2102045516709667	0.5549107761561093	0.00566794193304887	0.02366189019115296
MTFR1L	1289.279362534024	-0.667829081040505	0.25931391092142003	0.0056762487855687525	0.02368253997537619
EHMT2	3014.4553649880327	1.053098320481578	0.4591716678574337	0.005683576742087296	0.023707222341094066
ACTR10	1187.0032917066935	-0.8864628575039775	0.3680589799385392	0.005710450305971551	0.023813400443854042
ALOX12-AS1	55.736720184872325	-0.9364898164647005	0.3850754281317725	0.00571434028343646	0.023823704747607335
XPO6	4779.252822787982	0.7592180359479712	0.30153031294027166	0.0057182215808589025	0.023833967755968254
C1QBP	4430.738213208011	1.0123533518031647	0.4380397839540112	0.0057231034059516085	0.023846568193796516
PML	2533.867097000484	0.7282353626123321	0.2872076092837362	0.005724085402406335	0.023846568193796516
RALGAPA1	482.58116321616495	-1.2154300128834379	0.5585491450615913	0.005725509869274548	0.023846585263024158
NUP188	2361.625665855295	0.8945458114328999	0.36797846127278044	0.005739690855311352	0.023899719684975763
SCUBE3	82.48026037362108	1.2640927577960313	0.5937361596041391	0.005745819310593506	0.023919305828305076
TNIP1	8641.44326513765	-0.6434976386586206	0.24859323460201274	0.005747450806698123	0.0239201664833056
HEMK1	922.9169333426591	0.7347729991731492	0.29047921507349916	0.0057598249720902705	0.023965725268010794
SLC12A6	783.2287477280476	-0.9059418404742269	0.38290759021277326	0.005778755853706584	0.024038536181337916
RP11-466A19.1	20.31461145561218	-1.2547528493876505	0.5668991019990616	0.0057851760844620905	0.02405332374493166
VEPH1	22.983860779682626	-1.3759182219071846	0.6735165535599681	0.005783918913285735	0.02405332374493166
NUDT9	954.4235730952978	-0.8788013641200355	0.36642157992114144	0.0057910878630110536	0.02407194209757182
DDX51	783.8821993654375	0.8867126703542548	0.3649994945380796	0.005792702854499004	0.024072695104995982
IGKV3D-20	332.2570082165222	-1.6258205953337321	1.168578498749394	0.0057989373052368485	0.024092640043954824
STXBP1	1052.0977314268728	1.0566646223820828	0.45861274711312217	0.005805585514128924	0.02411429371516836
NUP107	1004.6087280297908	0.839985928487915	0.3397652122935657	0.005821540755112701	0.024174585144097732
RPS6	82256.23941703416	1.109052250836024	0.49002332823237865	0.005832113178110481	0.024212499541863716
CTC-575D19.1	982.7645067757965	1.6848819623518192	0.9413062730967571	0.005834691278556726	0.024217214307957695
SHOC2	1415.1885116226658	-1.0923762254862408	0.4871740305351337	0.005838907993265146	0.024228726223165728
GGT7	1064.6956613623918	0.732675599220633	0.291874086895196	0.0058412927504534464	0.024232632564211248
GJC1	306.73980929819504	-1.3472254864819257	0.672073014937678	0.005847547154280744	0.024237113054508142
RP1-317E23.3	25.998215009780576	-1.0888020030335788	0.4827479735108982	0.0058467569970669965	0.024237113054508142
PID1	1246.0139051957644	-1.1188123252118554	0.5011823151311291	0.005848147297862439	0.024237113054508142
RNF103	1844.6580104963848	-0.8787842214695395	0.3652947947462088	0.005846803979404061	0.024237113054508142
NSMCE1	2235.1108614352734	1.01187731357657	0.43545746916123546	0.0058572405369350464	0.024268808335291832
APLP2	20900.477931252935	-0.6727128202397419	0.2642272260365815	0.0058713781890008246	0.024321383768846492
HN1L	3764.9723104275236	0.6520682962104625	0.25201464029560505	0.005878095883207751	0.024343204682578917
KLHL29	396.6558251000638	1.1014349592180066	0.48634984303892614	0.0058822393115658045	0.02435435654793546
LTK	405.9510539629945	-1.308907921769484	1.0318701220048734	0.005883863645749582	0.02435507562832587
DNAJB4	381.02223681952876	-0.8958618707023426	0.3716176697739159	0.0058877333463481655	0.02436508630806984
MAF	3108.4354884343184	-1.290728949910294	0.8983844599288762	0.005891364047196185	0.02437410324996963
EP400NL	220.90129582757106	0.9586049814291165	0.41127729559963505	0.00589510351016266	0.024383565615205938
C11orf73	530.3227948806842	0.6066031143646553	0.23368169932607116	0.005897418552496363	0.0243871330241038
SMPD4	2521.1612981121607	0.8730491747472772	0.3587400702779485	0.005908254461043883	0.024417128145571124
MST1R	2933.6571150223162	0.770167942196592	0.3081113724297398	0.005908841130041619	0.024417128145571124
UQCRHL	183.93186999449188	1.1601612331886872	0.5261006144188985	0.005909035181098069	0.024417128145571124
PLCL1	116.8660820175578	-1.0568516754422776	0.4588835450514035	0.005922811295022384	0.024464779251929886
CTD-2328D6.1	34.50548967158299	1.4645997499809247	0.7536425498691467	0.005923481306754123	0.024464779251929886
PSMD3	6201.784294495849	0.7371230487970097	0.2909635312320741	0.0059252918214868925	0.024466238167964446
GSTA4	264.6105253993722	-0.8263565652436189	0.3357960674210626	0.005943601129492106	0.024535805105247843
LRRC17	70.36310780341958	-0.930720755991601	0.391749334049476	0.005946738849204582	0.024542723338076628
METTL20	91.61362348463165	-0.9206677863943011	0.3872172325060068	0.005948386707368972	0.02454349088965782
SNRPGP2	49.906504105160934	1.1931154263027208	0.5439838838907178	0.00595360098718298	0.02455896977243613
RP11-359B12.2	41.03122532489474	-1.0479113823735826	0.4476767092257916	0.0059866705438103435	0.024689317553434502
CDCA3	566.6931741343251	1.048098184516119	0.4716127133056664	0.005993985980029399	0.024713416163731235
TMEM52	183.5867880955941	1.259150003421214	0.6081928837519972	0.005998292134702266	0.02472509861269736
CDC42BPA	2173.350908168633	-0.9043977322719213	0.3776459205257492	0.006020124363435894	0.02480900047563211
RPL3P4	630.3203246950291	1.2991517534016388	0.6343334230403438	0.006024319104445129	0.024820194710313933
RPLP1P6	22.5506632469869	1.2221867976856393	0.5844261228704656	0.006030449474759084	0.024830834849413057
CTD-2228K2.7	1163.7310742334205	1.5212859211868623	0.8579749447051033	0.006028383994345981	0.024830834849413057
FBF1	87.35782167354954	0.80857438666061	0.3316049060650713	0.0060313386452979	0.024830834849413057
RP1-198K11.5	28.060489992346476	1.1772915422494115	0.5513426076949134	0.006054288361460811	0.02491920747746152
RPS6KA6	310.984868529707	-1.4531421018360606	0.7526204750792965	0.006057560412887157	0.024920711960378976
RABEP1	1184.9261513663098	-0.7327373076408057	0.29249390098431055	0.006057622580874776	0.024920711960378976
WASF1	135.04806865062054	-1.0515050624238722	0.46805723635724084	0.006062610139526733	0.024935120439126487
EHHADH	784.8477813719413	-1.1334689716545616	0.5142865031606688	0.006074620103317995	0.024961325754011204
FAM198A	63.382801263602424	-1.0253774012346353	0.45679943846314797	0.006074928645594722	0.024961325754011204
KIAA1522	9879.739109541199	-0.6879525392613521	0.27131467717187796	0.006072768442474782	0.024961325754011204
NCOR1	4564.961670090532	-0.8276507455200829	0.33887914048011264	0.006073499096850659	0.024961325754011204
ST8SIA4	271.58530370186185	-1.0348938316922784	0.45540622555813326	0.006084942159486995	0.024996352805389567
ELFN1	74.46356001054825	1.1223296064603139	0.503852246535044	0.006087078981105848	0.02499901394662086
C11orf49	1481.7574376366194	0.8596489038261206	0.3583107247326294	0.006098287486257717	0.02503279917036206
SPRYD4	602.4089277165837	-0.5898235900486132	0.2287635655301236	0.006096831349728066	0.02503279917036206
DNAJC18	181.14422968131572	-0.8767170675774002	0.36270915370887696	0.006113267580739492	0.025082857019902347
CDC20P1	31.77476946891388	1.4819052014150844	0.7867586672335188	0.006113470184373126	0.025082857019902347
PRR13	5948.475827756071	-0.7043051270676847	0.27914089523731433	0.0061176751861458396	0.025090420508378643
ULK3	1685.6796269797896	-0.7664506794901847	0.3091883662006255	0.006118302552939554	0.025090420508378643
HGD	532.9340279527866	-1.2876582247124562	0.6146956777976823	0.006123208650818223	0.0251044078238308
E2F3	591.5912620811947	0.7571227994102068	0.30434868960725314	0.006128125349071013	0.02511288367482658
RP11-83A24.2	88.68500952188231	-0.8473871927330606	0.34976531688490864	0.006128267580902049	0.02511288367482658
RPS18P9	137.25769217059985	1.5527636514231145	0.881201796621362	0.006133853321256898	0.0251296396804739
WNT3	81.04469124962165	1.285552053013176	0.8069084810516104	0.006147071698167797	0.025177649851314744
GNG12	6290.548861587411	-1.1765655115265852	0.5480411353327935	0.006151995931771528	0.025191673097198095
DZIP1	217.40875653407107	-1.0419486588639155	0.4543577329115079	0.006158125195225327	0.02521062275119191
ERI3	1683.6011222370869	0.8903007886358835	0.3730532437743952	0.006187175060485858	0.025323374473548772
SDS	255.4164308119653	0.9265749419107461	0.39518675847653517	0.0062058246026461825	0.0253935143197238
IGHV3-43	133.82806506190133	-1.5424349119246525	0.8739921166692528	0.006215261769582611	0.025414118068391982
SCFD2	503.0713685977386	0.5828752354842801	0.2245349502536881	0.006218428555896972	0.025414118068391982
NGFR	262.61214672092757	-1.3810900845069554	0.8507233905597992	0.006212411021463045	0.025414118068391982
GDA	1495.2016990654251	-1.171471492546453	0.5930013975926037	0.006217207243277578	0.025414118068391982
FSCN2	16.151016999835445	1.1343347409659263	0.5144103131360249	0.006216912152691159	0.025414118068391982
ATP6V0C	1055.146064161736	-0.9307259639925471	0.39187995901954753	0.00623014335492564	0.02544960505738359
PPP1R11	2993.902813855325	-0.612230967439875	0.23786817213002995	0.006229039245802757	0.02544960505738359
RP11-477N3.1	16.286865597474026	-1.0742721286397157	0.4726610408294744	0.006240795325736478	0.02548691625487466
IGHV1-69-2	979.7485843561565	-1.483335047990976	1.1771949307826866	0.006246474659303921	0.025503906384983833
SYMPK	4179.099221679362	0.7230132177130527	0.2875370210558987	0.006249287354037896	0.025509186819096093
RALGAPA1P	37.54487716985289	-1.2865718410189704	0.633529451660692	0.006251133416827383	0.025510519916167946
DPYSL3	3989.1279354903254	-1.0726685756283305	0.4805381416393011	0.006255920379095979	0.025523851092258174
FGFR1	1740.374012652993	-0.9809809512074201	0.4269728922144648	0.006257783155617294	0.02552524815346422
TMEM133	213.38543774865232	-0.9715007365453769	0.4142916314353427	0.0062628831772789445	0.025535542080504195
PROCR	885.8046842957986	0.8074343721962058	0.33462536797603626	0.006263348757371868	0.025535542080504195
GOLM1	12218.62575268304	-0.9759534051073929	0.43312829841940004	0.006276216693643312	0.025581792199460447
PGAP1	461.01501079735124	-1.023320260342695	0.45583411138177243	0.006289081743858346	0.02562800810622276
LINC00853	10.988779250194321	1.5659455369781068	0.8205397643305475	0.0062997106668432785	0.025665091576227077
RP11-1275H24.1	75.59848810058932	1.120095141215292	0.5191054808590659	0.0063066870868642355	0.025687280325415736
MORF4L1P1	159.37111516072412	-0.9067138230999838	0.39446395610505974	0.006335782280001772	0.025799526727855866
CYP2J2	2215.6595602056086	-1.3353562967517285	0.7249258575491473	0.006339504059616607	0.025806446950836455
MDGA1	174.90144911613024	-0.98059677771518	0.4268264868187307	0.006340555939734372	0.025806446950836455
PSMC4	3746.5300892009363	0.7876419280726682	0.3196909282595101	0.0063720329432863	0.025928274620657703
TMEM198	176.66810090811234	1.3385479221389578	0.6585546200542506	0.006376793024699263	0.025941356455458187
MED9	542.4410075682069	-0.714106230156948	0.28641017713873484	0.0063786717951297926	0.02594271336444624
ARHGAP17	2897.0456403897674	-0.5046018286925987	0.1927332859349562	0.00638150925807072	0.025947967772765635
C15orf52	775.7373939452924	-1.0656700666793504	0.4769279078163007	0.006395074692077683	0.02599106748789093
FOXO4	1264.96609793049	-0.9195770932951574	0.3928353846418428	0.006395205181516316	0.02599106748789093
KIAA1456	126.83446942766523	-0.948696203768118	0.41498642829043103	0.006401153174525448	0.02600894497751881
CENPP	121.49685064178976	0.9867474100021268	0.42362047395835895	0.006403141641455617	0.026010729498765633
BIK	556.4835642938502	1.0213064090444104	0.455346411859961	0.006406202808298188	0.026016869605350334
ZNF233	46.92861329325849	-1.2676909790809756	0.6052804597903931	0.006415866881337213	0.026043517667014137
WNT9A	178.41366358131097	-1.14745962463176	0.5325275070227224	0.006414775790726892	0.026043517667014137
RBBP7	4616.099961032673	0.7265994239136077	0.2954790798928373	0.006418191166096754	0.02604665494019782
RPS7P10	26.5394410537409	-1.1372646551580632	0.5332834091514278	0.006423580823959702	0.0260622277557901
RNF135	828.4929271326776	-0.6643776892972107	0.26422430200079705	0.0064286842578995486	0.026076632038143397
PARS2	386.6085925805081	0.7357431055529283	0.2957706496108526	0.0064335650469290045	0.0260901264668819
GDPD3	760.0622897527304	-1.1468919078121758	0.5354318909983854	0.006440533561462185	0.026112078716104475
PHF3	1947.9447087544213	-0.8963485965618734	0.38447883017727297	0.006449677510669974	0.02614283817639744
ADAL	164.62143107402736	-0.6985160326259637	0.27774010390593223	0.006458316861098651	0.02617153796306668
RP11-651P23.4	31.306794297341053	1.3355401210644908	0.6937622328362438	0.0064619882022192545	0.026180096507494945
PAM16	264.47995207600553	0.8926043176682926	0.3796373384994044	0.006468146695591276	0.026198724939030624
CNKSR3	1073.297160615071	-0.983162212210502	0.44205152846852286	0.00647867802767602	0.02623505195529491
SOD3	4578.676413157912	1.4026708731090747	0.8271087727364819	0.006493465192813241	0.026282253404566424
LINC01389	25.304412268586322	-1.4273274631033233	0.7082101509486154	0.006492534586627906	0.026282253404566424
HMGCS2	16098.802359104002	-1.5206989967591242	1.031523789746591	0.0065026317446302126	0.02630667093026425
SLC25A42	344.87819108612473	-0.8672988059724737	0.3645863164720084	0.0065020443354941405	0.02630667093026425
ENOX1	61.725388741626716	-1.2423663037519779	0.5766132525699926	0.006505680517307899	0.026312664467618
KCNQ3	36.89941822309708	-1.342178273837925	0.6793535437020846	0.006508250808866207	0.026316720334791602
ATP8A1	1712.3903522629735	-1.3510041223476426	0.6818293916695696	0.006527035458006729	0.02638632273163375
PLEKHM1P	369.7200071343471	0.8003305580755236	0.32738256438936225	0.006541838063474701	0.026439797604159068
KIAA1671	4008.2146361782407	-1.10127252858611	0.511207668709126	0.006552013414509181	0.02647454951051616
FAM219A	582.4942665917592	0.8173862727954729	0.3367930498437995	0.006575308850762684	0.026543125822422384
NINL	315.89731677615896	1.0380675725394128	0.4808235616400081	0.006575268252269415	0.026543125822422384
PHKA1	351.31121768664997	0.899476636938699	0.3814688516606528	0.00657404119383085	0.026543125822422384
CASP2	1541.9052682307524	0.6892427962933644	0.27428187979070934	0.006574498487688539	0.026543125822422384
HOXD-AS2	19.149661400861728	-1.268119029941875	0.6201647952351638	0.0065974174890030615	0.026625971688190482
ZNF324B	171.27631677651758	0.729472294441538	0.29373755743307733	0.006612263913850315	0.026675403986051786
TIGD7	24.70681396548375	-1.015573777677035	0.44159117350082194	0.0066144324732821235	0.026675403986051786
ZFP3	340.3554963477792	-1.033201229786581	0.46602255950701343	0.00661389386444229	0.026675403986051786
CDC42BPB	4569.5399658122915	-0.7010753428985157	0.2803612069468653	0.00663369194453775	0.026746650830173937
GAPDHP1	333.0234864043723	1.7554423597737574	1.0534037175909163	0.006643928568243862	0.026781492612784206
ITGA9-AS1	73.30946078617434	-0.740926675284208	0.29840647424005895	0.006658831496853741	0.02683512289982656
C20orf196	298.89196345911256	1.1928767050510303	0.5607457202426079	0.0066638462839602106	0.02684825865718075
C21orf59	630.1645882753363	0.6968516032612333	0.2778225228077162	0.0066652893015146444	0.02684825865718075
FBXL7	318.0137635107712	-1.0628066343931406	0.47435269359674487	0.006670571523614026	0.02686309074357301
GALNT1	3209.8690883592312	-0.9452032571225262	0.4096690566509497	0.006678987219719823	0.026890531518435516
TMEM242	469.0978349522063	-0.604852082025309	0.24066229576180662	0.006710361226747135	0.02701037032746527
FANCE	280.49481283235696	0.7183099766488547	0.2917539531888759	0.006722993005658582	0.027054729044104008
RP11-187E13.1	24.58987197302754	-1.051882760683022	0.47061300203116807	0.006735283609004107	0.027097693868097277
GGH	2381.7825626091353	1.1513086709108642	0.5768293065610737	0.006754797366449942	0.02716969165915862
SLC41A3	1693.6690393958613	0.6819233316473946	0.27194551046437704	0.006767644899860175	0.027194437163454092
DUSP12	452.46783524522954	0.7233977552134129	0.29169009799546397	0.006769048359406435	0.027194437163454092
WDR20	721.7363099765283	-0.5996634010228856	0.23548832918129034	0.0067675508772260164	0.027194437163454092
NDRG2	4112.0271223303935	-0.8056911625230784	0.3394337128153606	0.006766923386504952	0.027194437163454092
CAMK2G	2457.7855152592792	-0.8620064867738654	0.36705622990917486	0.006765443825716464	0.027194437163454092
HECW1	25.52339901078594	1.1436667877409383	0.5268480695187835	0.006774343179438372	0.027197404498336415
GPN3	424.1621794290133	0.674699020844466	0.26687495115049586	0.006777886736615616	0.027197404498336415
UGGT2	476.93008248346547	0.8946444498713365	0.3788080322986877	0.006773741613099377	0.027197404498336415
AKAP5	238.31824572872486	-1.301599752400932	0.6398987806560882	0.006775857531120426	0.027197404498336415
AC144652.1	39.641738433807305	0.8969605746583325	0.3835788953393496	0.006776536497275074	0.027197404498336415
C2CD2	890.4915344505914	0.637301607280043	0.2523727330526623	0.006784527204409928	0.02721754533687892
SGOL1	142.13246101522918	1.119218717059338	0.5135567799591988	0.006796110343058765	0.02725750037018958
SH3PXD2B	1846.276828168293	0.8999363009540541	0.3818370378590114	0.006802373732739364	0.02727610523022718
NOSIP	3603.585807208162	1.2570872203949124	0.6204770735931529	0.006818524588061813	0.027327813155638522
FAM173A	1092.1131452603624	1.3662062209759904	0.7891952928921727	0.006818226391730748	0.027327813155638522
CORO7	917.1009312929915	1.1196251375526705	0.514541249239611	0.006821108978325079	0.02733164645276844
RGCC	325.11889280761653	0.8678345135791182	0.36569959724219053	0.006823055622790245	0.027332923133148515
REXO4	1342.502511087999	0.9294108970850328	0.3992924007640031	0.0068322082606697854	0.027363059276809407
CRADD	395.4294472787675	-0.8493189943858848	0.3568781664107031	0.006834807717156583	0.027366941751333623
NFYA	946.9520236958931	0.6557756842279725	0.2602781075529702	0.006839839928922788	0.02738056093626244
PSMB9	3719.657587931865	1.1711026186444988	0.5417663970140589	0.006861513461838452	0.02745423010267058
HERC1	1675.9143604942635	-0.7846073464687859	0.324110562602592	0.006860326033583514	0.02745423010267058
RP11-295D4.3	38.39195783645702	0.9714695610517818	0.421076085433254	0.0068771281009002445	0.027510150985469193
PRR5-ARHGAP8	8.56718966125682	1.224544491417225	0.5766513722555664	0.0068839290497360464	0.02753079676417782
ZNF569	54.397035848755436	-1.178211815344243	0.5514420193172972	0.006890832695187802	0.027551843324483925
AC022210.2	25.210706544296556	1.4134832379048918	0.7465989432759953	0.006893556581397401	0.027556171772638326
CHST1	69.98785955836182	0.9527759299267039	0.4106004977850435	0.006898232825866369	0.027561739865176217
CAPN10	673.7050977764451	0.9046884128639986	0.3884824958737893	0.006896594848488396	0.027561739865176217
ST6GALNAC3	83.74795346806587	-1.086959534416072	0.5004091888675387	0.00690159492706366	0.027568612236609988
NUPL2	572.9670193923962	0.5408457344268323	0.2096935800521153	0.0069060758146258115	0.02757994929870427
RP11-70L8.4	8.355477913286688	1.4175442507140374	0.7915917232359886	0.0069116904954227044	0.02759580778303253
C3orf67	92.44448868153552	1.5535991711300434	0.8923088714101776	0.0069270441656043265	0.02765053364154328
RILPL2	511.2943622917483	0.8201970227997327	0.34126494684725556	0.006944110628292869	0.02771206877547159
ZNF662	99.15775972628198	-1.1632620331673933	0.5723781473995857	0.00695774838286791	0.027759894866912865
PABPC1	46439.30955586934	0.7602120764764971	0.3105889643689761	0.0069661240208620375	0.027786708526075732
SOX12	746.9843662943258	1.1190924541632643	0.5183159073303558	0.006977403438746343	0.02782508939028797
PANK3	3223.6086682582886	-1.1948831896565422	0.5726521083493666	0.006980583535176486	0.027831160525309435
ARL6IP4	130.85901176303614	1.2896957179676742	0.6374912481239782	0.006991176257866086	0.02784839496172773
C2orf27A	59.28861715470938	1.424913991620166	0.7510091135985362	0.006993199902236232	0.02784839496172773
CKAP5	3604.798497408907	0.8051427491750061	0.33529972308230727	0.006988835167987127	0.02784839496172773
EID1	3310.187797608617	-0.747135995608027	0.30612785413288185	0.0069907337256034695	0.02784839496172773
RAB12	578.8346055693953	-0.8002064127891093	0.3326094617520846	0.0069919210018191584	0.02784839496172773
CLCN2	2232.461376582559	-0.944233889586712	0.41570074704477267	0.007000977045052072	0.027872753997955708
LRRC45	1043.3544895338339	1.0242074661545784	0.4620602893359502	0.0070058301897886754	0.0278854630290095
B4GALT7	1264.894588676581	1.117420123087812	0.5426929139515969	0.007013668152217802	0.027910043756241926
PRPS2	2170.1778291165892	0.7213330186247535	0.2953840350030054	0.007022109226534078	0.027923778257764244
DUSP1	5136.183610492279	-0.939550968578391	0.4096156442824287	0.00701990345919888	0.027923778257764244
ZFP82	59.48680864212971	-1.0601180817190101	0.47502397977441635	0.0070209231278546	0.027923778257764244
C6orf89	3343.3936801307973	-0.5732728726941982	0.22507091567660356	0.007024975340239697	0.02792856049900172
PIAS2	442.86422911065114	-0.7305593561809337	0.2977863792498091	0.007035169348995105	0.02796246642999025
PDCD4-AS1	93.5750291870659	-1.0745985029612817	0.5145237116380563	0.007041309213676364	0.0279802462457781
SLC35A2	1871.2486511204575	0.6216725240152067	0.24773951386059495	0.0070453106333618724	0.027989522059515496
WASL	4048.0274090352846	-0.9512199543835572	0.41820348707561705	0.007049951369605934	0.02800133275238089
PKD1L1	65.94787922680192	1.118882207895517	0.6019486820857427	0.007061865340050604	0.02804201920390482
ARRDC1	3275.9736423878394	1.0313278619936295	0.4647588876123016	0.007068666309320653	0.028062387956298045
RPL35	17717.601236963194	1.0757208785828636	0.49237889898143394	0.007072018477728321	0.028069058681461173
LBX2-AS1	360.4204496019688	-0.9139513114980519	0.40417026757198926	0.007083020338693647	0.028106080942171506
SNRNP25	1284.785360084949	1.1024253914864846	0.5211074440258924	0.00711635581020956	0.028231686601514247
NFASC	724.8490379731578	-0.9634982911834779	0.43221441355249285	0.007122489207570983	0.028249343563881226
ZC3H14	1316.1031611012017	-0.5942886527549562	0.23435739759036558	0.007151710090765875	0.028358540555944327
NOS3	646.2264223579218	1.0980823596725502	0.5234315067496069	0.0071564132810865416	0.028370489392246033
SORBS3	3797.296847642931	-0.6922826031543893	0.2809430639507883	0.007165541111506189	0.028399969244824692
NUP62CL	65.30024939713472	0.7079982054620453	0.2860887506903594	0.0071685297493988024	0.028405108794584966
APBB1	584.3867683355209	-1.1024248748552452	0.512122951513574	0.0071873326327334276	0.028472894660443965
EBP	3872.017708173202	0.8653720932187963	0.36800985301180333	0.007191386747043938	0.028476382375699872
DCTN6	440.0861167203953	-0.7325712415609895	0.29954489570960574	0.007191605293523584	0.028476382375699872
ALKBH5	2591.723483935039	-0.6490617846768152	0.25914232148808	0.007201635090127982	0.028509373149766253
RP11-613M10.6	66.6762673561837	1.0193670851256924	0.45829082455996295	0.007210541376154984	0.028533121549884518
CD1C	44.45715403256949	-0.9509367158202062	0.410095482975578	0.007211033101206743	0.028533121549884518
C22orf46	446.9868098805605	-0.6474085766453619	0.2583675101663358	0.0072128860064451005	0.028533528108249256
PBXIP1	5070.1413097407185	-1.0053644696664934	0.4487922460339278	0.007214534922837458	0.028533528108249256
NCL	18103.533328181056	0.5944175277417606	0.23502632529967296	0.007231612509138513	0.028594334059332663
PXYLP1	398.52372266996366	0.7125958864919032	0.28850829880810214	0.007246130087457994	0.028644991296993702
FTSJ3	1820.1520937573637	0.5041764432003826	0.1954490227577176	0.007253188225113519	0.028666143387813293
MICAL3	1264.7158658298756	-0.8556656023524439	0.3654446588777598	0.0072641458969021164	0.028702693683946724
AC008746.12	13.904287817276032	1.133057423153205	0.5556502114026893	0.007286165043986135	0.028782923511407817
JMJD6	1007.5781498313634	0.7260868339718145	0.2961498218706256	0.007292323977595405	0.028800476890108034
MRPL11	1856.8303690834543	0.7361438073645791	0.3033312832633208	0.007294113204064697	0.02880076824624699
TRIP4	786.4227599326246	-0.80247960279822	0.33377850370671225	0.007296338347203966	0.028802780275383823
NUP50-AS1	187.57596580831702	1.0249653736696964	0.46139746053461167	0.007298267614582998	0.028803623643919595
DTX4	3647.655832287694	-0.7021320670312093	0.2864644922493937	0.00734784339650121	0.02899246598915601
MGAT5	6301.183727123472	0.8641346412403164	0.3792362638926651	0.007351984633779653	0.029001990135462074
RPS6KA1	6515.147678942916	-0.714514466008596	0.29314887857974686	0.007365129827782069	0.029047020126528815
PSMB1	5759.265120993523	0.8008749446726009	0.3348028233702061	0.007369237969126122	0.02905639649216967
GAL3ST1	451.8384008690174	-1.257104056696519	0.691850350528785	0.007378429052903765	0.02908580544005666
GAS8	500.0839724739487	0.8152610715823332	0.3413243864069091	0.007380618521803367	0.029087606657877168
CTSF	906.4742373196912	-0.8668861054896662	0.37098957739055394	0.007383648450456387	0.02909271857186395
WDR5	2109.7730695061473	0.7914405017911649	0.3300088956312404	0.00738550192823302	0.029093193775951237
ATG101	1146.6045065583028	0.9905129813082576	0.44397783179711664	0.007392289320862306	0.029110177953992636
ZDHHC7	2930.420730094447	-0.6366045059320398	0.25630980705861794	0.007393281243422753	0.029110177953992636
LINC01012	20.535454532844383	1.1517309346834768	0.5384073897319388	0.007396159960059822	0.029114684541487537
ENKUR	35.26460154027269	-1.398143803098396	0.7138578754139251	0.007409097884193718	0.029158777397498437
NDUFS5	5734.780955146003	1.1653191951149358	0.5493283871666529	0.007421425867943929	0.029186769476905745
XYLT1	1524.5621160035848	-0.9745268107495496	0.43016856235805356	0.007419859512323083	0.029186769476905745
LINC00106	34.88300689155839	1.3449530847521065	0.6915158271469549	0.0074186891882459475	0.029186769476905745
CNIH4	1854.4765833724405	0.964110002124085	0.4265062254299495	0.00742843352055487	0.029207487207633658
PSMA5	3696.533041602182	0.6821095161433697	0.2760386445374631	0.007440999752574867	0.029250045620692916
ZFYVE28	738.5368786479744	-0.9950555507759916	0.44805049325349244	0.007484024923151738	0.02941228802312606
TTC7A	1851.5592891150147	-0.8459333716118753	0.3612807179993557	0.007496046725272134	0.029452639473576847
GJB1	5433.977286648406	1.1518441383079305	0.5484606548057034	0.007503391913815982	0.02947460150703241
KIAA1109	2088.3658110742576	-1.045158462490706	0.4900392193462311	0.007508915486975827	0.02948939932417244
LGALS9C	458.96203159416007	-1.277388412428022	0.7132746214698825	0.0075129097764538	0.029498185742956696
COX15	1345.875179445278	-0.6215188516123288	0.24840634977622483	0.007522527342678021	0.02950834382154703
IL17D	107.27961296324577	1.1950525510557841	0.5863514991249259	0.0075206350271476334	0.02950834382154703
PLCD4	189.3820265744636	-1.1096619194229578	0.5268925916520055	0.007521609087650441	0.02950834382154703
S1PR5	15.46471646085711	1.202253895422687	0.5861523367144933	0.00752013020772108	0.02950834382154703
EIF5A	14775.170317623213	0.8638460170389836	0.3693366810923587	0.007526919796997042	0.029509078618910962
ZNF256	78.3356910326514	-1.1102432103181572	0.6001351661427654	0.007526071193152327	0.029509078618910962
CDK16	4431.93414578887	0.792575963216603	0.3340726949541596	0.007527987594543787	0.029509078618910962
TMC3-AS1	18.657425322240414	1.2366496420828241	0.6247419202296839	0.007530035396990365	0.029510215751650616
MAPK1IP1L	2152.5548352382916	-0.6851854188179911	0.27739554235467145	0.00754984784209933	0.029560260126167363
CD70	72.01236132421401	1.4705451408953514	0.8939827280702264	0.007545485587566583	0.029560260126167363
